Year,Month,Date,Block,Paddock,Plot,Direction,Location,Rep Notes,Ht Hi original,Ht Lo original,Check,Same,Height Hi,Height Lo,Species Lo,Notes,Pole notes,,,,,,,,,,,
2021,7,10,2,2,20,SW,20SW,6:00 AM,13,2,2,T,14,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,21,NE,21NE,6:00 AM,19,3,3,T,20,4,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,21,SW,21SW,6:00 AM,15,1,1,T,16,2,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,22,NE,22NE,6:00 AM,5,0,0,T,6,1,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,22,SW,22SW,6:00 AM,16,0,0,T,17,1,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,23,NE,23NE,6:00 AM,6,0,0,T,7,1,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,23,SW,23SW,6:00 AM,6,0,0,T,7,1,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,24,NE,24NE,6:00 AM,1,1,1,T,2,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,2,24,SW,24SW,6:00 AM,16,3,3,T,17,4,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,25,NE,25NE,6:00 AM,17,4,4,T,18,5,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,25,SW,25SW,6:00 AM,12,0,0,T,13,1,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,26,NE,26NE,6:00 AM,8,0,0,T,9,1,KADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,26,SW,26SW,6:00 AM,17,2,2,T,18,3,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,27,NE,27NE,6:00 AM,2,2,2,T,3,3,CAEL,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,27,SW,27SW,6:00 AM,21,2,2,T,22,3,ARPU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,28,NE,28NE,6:00 AM,28,3,3,T,29,4,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,28,SW,28SW,6:00 AM,3,2,2,T,4,3,PHHO/BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,29,NE,29NE,6:00 AM,16,2,2,T,17,3,PHHO/BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,29,SW,29SW,6:00 AM,6,0,0,T,7,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,30,NE,30NE,6:00 AM,2,2,2,T,3,3,PHHO/BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,1,30,SW,30SW,6:00 AM,19,2,2,T,20,3,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,31,NE,31NE,6:00 AM,10,0,0,T,11,1,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,31,SW,31SW,6:00 AM,12,1,1,T,13,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,32,NE,32NE,6:00 AM,5,0,0,T,6,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,32,SW,32SW,6:00 AM,32,2,2,T,33,3,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,33,NE,33NE,6:00 AM,14,1,1,T,15,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,33,SW,33SW,6:00 AM,1,1,1,T,2,2,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,34,NE,34NE,6:00 AM,9,0,0,T,10,1,BOGR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,34,SW,34SW,6:00 AM,11,1,1,T,12,2,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,35,NE,35NE,6:00 AM,7,2,2,T,8,3,ARFR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,35,SW,35SW,6:00 AM,23,4,4,T,24,5,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,36,NE,36NE,6:00 AM,12,0,0,T,13,1,KOMA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,10,2,3,36,SW,36SW,6:00 AM,10,0,0,T,11,1,CADU,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,19,NE,19NE,8:00 AM,15,2,2,T,16,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,19,SW,19SW,8:00 AM,13,2,2,T,14,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,20,NE,20NE,8:00 AM,15,1,1,T,16,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,20,SW,20SW,8:00 AM,14,2,2,T,15,3,POSE,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,21,NE,21NE,8:00 AM,7,0,0,T,8,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,21,SW,21SW,8:00 AM,13,0,0,T,14,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,22,NE,22NE,8:00 AM,3,1,1,T,4,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,22,SW,22SW,8:00 AM,2,0,0,T,3,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,23,NE,23NE,8:00 AM,14,0,0,T,15,1,KADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,23,SW,23SW,8:00 AM,9,1,1,T,10,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,24,NE,24NE,8:00 AM,10,2,2,T,11,3,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,2,24,SW,24SW,8:00 AM,10,0,0,T,11,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,25,NE,25NE,8:00 AM,16,2,2,T,17,3,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,25,SW,25SW,8:00 AM,12,2,2,T,13,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,26,NE,26NE,8:00 AM,18,1,1,T,19,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,26,SW,26SW,8:00 AM,10,1,1,T,11,2,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,27,NE,27NE,8:00 AM,5,2,2,T,6,3,CAFI,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,27,SW,27SW,8:00 AM,16,4,4,T,17,5,ARPU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,28,NE,28NE,8:00 AM,31,0,0,T,32,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,28,SW,28SW,8:00 AM,1,1,1,T,2,2,PHHO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,29,NE,29NE,8:00 AM,17,4,4,T,18,5,ARPU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,29,SW,29SW,8:00 AM,9,1,1,T,10,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,30,NE,30NE,8:00 AM,13,3,3,T,14,4,PHHO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,1,30,SW,30SW,8:00 AM,11,0,0,T,12,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,31,NE,31NE,8:00 AM,8,0,0,T,9,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,31,SW,31SW,8:00 AM,18,2,2,T,19,3,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,32,NE,32NE,8:00 AM,0,0,0,T,CHECK,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,32,SW,32SW,8:00 AM,17,1,1,T,18,2,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,33,NE,33NE,8:00 AM,22,1,1,T,23,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,33,SW,33SW,8:00 AM,19,0,0,T,20,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,34,NE,34NE,8:00 AM,8,0,0,T,9,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,34,SW,34SW,8:00 AM,7,0,0,T,8,1,POPA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,35,NE,35NE,8:00 AM,5,1,1,T,6,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,35,SW,35SW,8:00 AM,17,0,0,T,18,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,36,NE,36NE,8:00 AM,12,0,0,T,13,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,11,2,3,36,SW,36SW,8:00 AM,18,0,0,T,19,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,1,NE,1NE,,15,1,1,T,16,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,1,SW,1SW,,10,4,4,T,11,5,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,2,NE,2NE,,5,1,1,T,6,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,2,SW,2SW,,7,1,1,T,8,2,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,3,NE,3NE,,25,1,1,T,26,2,HECO,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,3,SW,3SW,,8,0,0,T,9,1,VUOC,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,4,NE,4NE,,18,7,7,T,19,8,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,4,SW,4SW,,19,2,2,T,20,3,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,5,NE,5NE,,13,3,3,T,14,4,RTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,5,SW,5SW,,22,3,3,T,23,4,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,6,NE,6NE,,13,4,4,T,14,5,HECO,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,2,6,SW,6SW,,14,3,3,T,15,4,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,7,NE,7NE,,6,1,1,T,7,2,BOGR/CADU,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,7,SW,7SW,,13,0,0,T,14,1,BRAR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,8,NE,8NE,,4,1,1,T,5,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,8,SW,8SW,,26,2,2,T,27,3,PSE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,9,NE,9NE,,6,2,2,T,7,3,ARFR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,9,SW,9SW,,10,0,0,T,11,1,KOMA,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,10,NE,10NE,,32,2,2,T,33,3,HECO,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,10,SW,10SW,,21,0,0,T,22,1,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,11,NE,11NE,,6,0,0,T,7,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,11,SW,11SW,,23,4,4,T,24,5,BRAR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,12,NE,12NE,,6,0,0,T,7,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,3,12,SW,12SW,,21,1,1,T,22,2,PASM,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,13,NE,13NE,,15,4,4,T,16,5,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,13,SW,13SW,,14,1,1,T,15,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,14,NE,14NE,,28,1,1,T,29,2,POSE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,14,SW,14SW,,19,4,4,T,20,5,BRAR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,15,NE,15NE,,16,2,2,T,17,3,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,15,SW,15SW,,9,2,2,T,10,3,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,16,NE,16NE,,16,3,3,T,17,4,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,16,SW,16SW,,7,1,1,T,8,2,BRTE,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,17,NE,17NE,,2,1,1,T,3,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,17,SW,17SW,,0,0,0,T,CHECK,1,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,18,NE,18NE,,5,1,1,T,6,2,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,1,1,18,SW,18SW,,6,2,2,T,7,3,BOGR,exit,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,19,NE,19NE,6:00 AM,7,0,0,T,8,1,VIAM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,19,SW,19SW,6:00 AM,10,0,0,T,11,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,20,NE,20NE,6:00 AM,14,0,0,T,15,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,20,SW,20SW,6:00 AM,7,0,0,T,8,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,21,NE,21NE,6:00 AM,8,0,0,T,9,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,21,SW,21SW,6:00 AM,6,0,0,T,7,1,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,22,NE,22NE,6:00 AM,7,0,0,T,8,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,22,SW,22SW,6:00 AM,4,1,1,T,5,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,23,NE,23NE,6:00 AM,12,0,0,T,13,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,23,SW,23SW,6:00 AM,7,0,0,T,8,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,24,NE,24NE,6:00 AM,1,0,0,T,2,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,2,24,SW,24SW,6:00 AM,20,1,1,T,21,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,25,NE,25NE,6:00 AM,3,0,0,T,4,1,PLPA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,25,SW,25SW,6:00 AM,11,1,1,T,12,2,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,26,NE,26NE,6:00 AM,8,0,0,T,9,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,26,SW,26SW,6:00 AM,14,2,2,T,15,3,CADU,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,27,NE,27NE,6:00 AM,5,1,1,T,6,2,CAFI,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,27,SW,27SW,6:00 AM,10,1,1,T,11,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,28,NE,28NE,6:00 AM,12,0,0,T,13,1,KOMA,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,28,SW,28SW,6:00 AM,10,1,1,T,11,2,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,29,NE,29NE,6:00 AM,12,0,0,T,13,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,29,SW,29SW,6:00 AM,13,0,0,T,14,1,PASM,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,30,NE,30NE,6:00 AM,10,2,2,T,11,3,PHHO,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,2,1,30,SW,30SW,6:00 AM,23,0,0,T,24,1,BOGR,grazing,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,37,NE,37NE,7:30 AM,13,0,0,T,14,1,PLPA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,37,SW,37SW,7:30 AM,11,2,2,T,12,3,HECO,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,38,NE,38NE,7:30 AM,10,4,4,T,11,5,POSE,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,38,SW,38SW,7:30 AM,12,6,6,T,13,7,BRAR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,39,NE,39NE,7:30 AM,8,0,0,T,9,1,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,39,SW,39SW,7:30 AM,11,1,1,T,12,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,40,NE,40NE,7:30 AM,18,2,2,T,19,3,BRAR,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,40,SW,40SW,7:30 AM,16,1,1,T,17,2,PASM,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
2021,7,12,3,3,41,NE,41NE,7:30 AM,13,0,0,T,14,1,GUSA,pre-entry,"Robel pole started at -1cm so 1cm was added to both high and low values. Original values retained in columns labeled with ""original""",,,,,,,,,,,
