PRISM Time Series Data
Location:  Lat: 43.2929   Lon: -105.1229   Elev: 4783ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2022-09-01
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2023-Mar-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2018-09-01,0.00,50.9,67.6,84.3,38.4,4.80,32.79
2018-09-02,0.00,45.2,65.8,86.3,36.0,3.79,38.06
2018-09-03,0.00,47.6,62.5,77.5,43.2,1.38,23.65
2018-09-04,0.00,49.7,68.5,87.3,45.4,1.03,36.57
2018-09-05,0.00,49.6,62.1,74.5,43.9,2.40,19.20
2018-09-06,0.00,50.6,63.0,75.4,49.5,1.70,17.71
2018-09-07,0.00,46.8,64.2,81.7,48.4,0.03,27.58
2018-09-08,0.00,47.7,66.1,84.6,42.9,0.70,33.24
2018-09-09,0.00,48.1,66.6,85.1,44.5,1.30,32.69
2018-09-10,0.00,45.6,65.2,84.7,39.6,2.05,34.80
2018-09-11,0.00,49.0,68.3,87.5,36.8,4.38,40.64
2018-09-12,0.00,48.8,65.1,81.4,35.6,4.14,30.21
2018-09-13,0.00,46.1,70.3,94.5,37.1,2.52,52.01
2018-09-14,0.00,45.5,65.3,85.1,40.0,1.47,35.64
2018-09-15,0.00,47.5,65.3,83.1,45.3,0.69,32.81
2018-09-16,0.00,50.3,70.1,89.9,43.2,0.53,42.67
2018-09-17,0.00,54.0,70.2,86.5,44.1,3.34,35.10
2018-09-18,0.00,47.0,66.3,85.5,43.6,1.06,35.96
2018-09-19,0.00,48.5,63.4,78.3,49.6,0.38,21.74
2018-09-20,0.01,49.1,57.1,65.1,50.7,0.07,7.85
2018-09-21,0.00,33.9,49.6,65.2,42.5,0.09,11.51
2018-09-22,0.00,35.7,54.6,73.6,35.1,0.68,23.22
2018-09-23,0.00,41.0,63.2,85.4,24.2,3.65,39.06
2018-09-24,0.00,40.6,63.2,85.8,35.0,0.56,38.57
2018-09-25,0.20,37.3,51.3,65.3,38.5,0.31,13.71
2018-09-26,0.00,31.1,44.6,58.1,31.9,0.40,10.88
2018-09-27,0.00,32.9,50.5,68.2,29.3,1.50,19.69
2018-09-28,0.14,33.3,46.6,59.9,33.5,0.07,12.02
2018-09-29,0.02,33.1,38.2,43.2,34.2,0.19,2.69
2018-09-30,0.02,36.5,42.3,48.1,38.1,0.07,3.39
2018-10-01,0.02,39.1,43.5,47.9,40.4,0.07,2.47
2018-10-02,0.00,40.7,54.0,67.3,41.6,0.16,14.27
2018-10-03,0.02,45.0,63.0,81.1,45.6,1.40,26.04
2018-10-04,0.03,30.5,50.5,70.5,31.9,0.61,15.64
2018-10-05,0.05,33.4,44.9,56.4,37.2,0.25,7.08
2018-10-06,0.06,25.8,36.9,47.9,31.6,0.11,5.04
2018-10-07,0.15,30.4,43.0,55.6,33.0,0.29,9.10
2018-10-08,0.18,31.6,35.1,38.6,34.1,0.03,0.87
2018-10-09,0.08,29.0,32.6,36.2,31.3,0.03,0.95
2018-10-10,0.03,27.5,31.6,35.8,29.5,0.08,1.26
2018-10-11,0.00,23.3,28.5,33.6,25.6,0.16,1.68
2018-10-12,0.04,24.0,33.7,43.4,29.2,0.06,3.95
2018-10-13,0.00,27.7,43.3,58.9,28.9,0.57,11.95
2018-10-14,0.16,16.4,30.6,44.8,23.8,0.10,4.17
2018-10-15,0.00,11.5,19.2,26.9,13.8,0.27,1.93
2018-10-16,0.00,17.9,32.6,47.4,21.9,0.96,6.93
2018-10-17,0.00,27.7,42.9,58.2,28.5,0.35,11.02
2018-10-18,0.00,29.1,46.2,63.3,31.2,0.59,13.90
2018-10-19,0.00,31.9,50.4,68.9,29.9,0.82,19.01
2018-10-20,0.00,29.5,45.5,61.4,26.8,0.79,14.00
2018-10-21,0.00,28.8,48.5,68.1,28.3,0.99,18.40
2018-10-22,0.00,30.9,51.5,72.1,30.5,0.51,21.85
2018-10-23,0.00,32.2,48.2,64.1,32.1,0.81,13.96
2018-10-24,0.00,39.5,51.9,64.3,38.3,1.83,12.58
2018-10-25,0.00,36.3,51.5,66.8,34.8,1.04,16.05
2018-10-26,0.00,34.6,49.5,64.4,32.6,1.27,14.43
2018-10-27,0.00,34.6,49.5,64.3,30.9,1.11,15.08
2018-10-28,0.00,28.2,47.5,66.8,33.5,0.17,15.41
2018-10-29,0.00,29.5,49.2,69.0,30.6,0.79,17.79
2018-10-30,0.00,28.4,48.5,68.5,30.4,0.29,18.56
2018-10-31,0.00,19.9,33.6,47.2,24.1,0.10,6.73
2018-11-01,0.00,21.3,35.5,49.6,18.6,0.54,8.98
2018-11-02,0.00,31.6,40.5,49.4,25.7,1.42,7.17
2018-11-03,0.21,32.5,40.2,47.8,33.2,0.32,5.05
2018-11-04,0.00,26.0,33.6,41.2,28.2,0.16,3.69
2018-11-05,0.07,26.9,37.5,48.2,31.3,0.31,6.10
2018-11-06,0.08,25.7,35.1,44.5,27.3,0.38,4.97
2018-11-07,0.02,14.2,24.8,35.5,17.6,0.21,3.28
2018-11-08,0.01,14.8,26.0,37.1,17.0,0.25,3.82
2018-11-09,0.00,10.0,21.0,32.0,10.8,0.33,3.69
2018-11-10,0.00,7.6,21.2,34.9,11.0,0.38,4.30
2018-11-11,0.00,17.7,28.7,39.6,19.8,0.24,4.59
2018-11-12,0.01,9.7,21.2,32.8,14.0,0.30,3.58
2018-11-13,0.00,11.2,21.7,32.3,8.1,0.39,4.07
2018-11-14,0.00,25.9,38.3,50.6,18.2,1.91,8.80
2018-11-15,0.00,26.9,44.3,61.6,20.0,1.42,15.03
2018-11-16,0.00,22.3,36.1,49.9,21.2,0.61,8.15
2018-11-17,0.19,13.5,31.7,50.0,22.8,0.19,8.39
2018-11-18,0.03,1.9,11.2,20.5,9.4,0.12,1.01
2018-11-19,0.00,8.9,22.0,35.1,15.0,0.52,3.87
2018-11-20,0.00,18.2,29.5,40.8,22.2,0.14,4.01
2018-11-21,0.00,19.3,35.1,50.9,20.1,0.55,8.64
2018-11-22,0.00,24.2,40.8,57.4,15.9,1.69,12.56
2018-11-23,0.00,30.8,42.1,53.4,19.8,1.74,11.28
2018-11-24,0.00,24.8,36.6,48.5,24.3,0.30,7.32
2018-11-25,0.32,20.2,27.0,33.8,25.4,0.08,1.55
2018-11-26,0.00,12.2,22.6,33.0,17.6,0.15,2.40
2018-11-27,0.00,14.2,25.4,36.7,18.6,0.42,3.89
2018-11-28,0.02,24.4,34.5,44.6,22.8,0.90,5.89
2018-11-29,0.01,26.7,36.6,46.5,28.9,0.23,4.91
2018-11-30,0.00,26.9,36.8,46.6,26.3,0.35,6.14
2018-12-01,0.08,27.8,33.7,39.5,30.1,0.05,2.15
2018-12-02,0.15,24.1,28.5,32.8,25.5,0.09,1.41
2018-12-03,0.03,17.4,24.0,30.7,21.6,0.10,1.30
2018-12-04,0.04,15.4,21.8,28.1,18.9,0.15,1.30
2018-12-05,0.00,13.6,21.1,28.5,9.2,0.45,2.73
2018-12-06,0.00,7.1,17.5,27.9,9.1,0.24,2.88
2018-12-07,0.00,2.8,13.6,24.3,7.5,0.23,1.67
2018-12-08,0.00,5.6,18.2,30.8,10.9,0.42,2.72
2018-12-09,0.00,14.5,26.2,38.0,13.6,0.61,4.55
2018-12-10,0.00,12.9,25.2,37.5,10.6,0.67,4.73
2018-12-11,0.00,16.4,29.7,43.1,12.0,1.00,6.66
2018-12-12,0.00,21.2,29.6,38.0,16.0,0.62,4.38
2018-12-13,0.06,16.7,29.2,41.8,19.4,0.22,5.49
2018-12-14,0.00,15.9,26.0,36.0,11.7,0.84,4.46
2018-12-15,0.00,23.6,35.3,47.1,15.5,1.71,7.76
2018-12-16,0.00,22.9,36.7,50.4,18.4,1.11,8.93
2018-12-17,0.00,22.3,36.6,50.9,18.3,1.18,9.06
2018-12-18,0.00,29.2,42.5,55.8,20.3,1.82,11.40
2018-12-19,0.00,29.4,39.8,50.1,23.5,1.45,8.13
2018-12-20,0.00,22.5,33.3,44.0,17.9,0.98,6.47
2018-12-21,0.00,20.5,32.6,44.7,16.4,1.06,7.08
2018-12-22,0.00,21.1,36.1,51.0,17.4,1.02,9.24
2018-12-23,0.00,12.6,22.3,31.9,9.5,0.66,3.66
2018-12-24,0.00,16.6,28.7,40.8,9.8,1.12,6.64
2018-12-25,0.00,16.4,29.4,42.5,16.5,0.42,6.05
2018-12-26,0.01,17.5,25.9,34.3,20.7,0.21,2.58
2018-12-27,0.02,16.3,22.0,27.7,17.3,0.23,1.26
2018-12-28,0.03,9.7,14.9,20.0,7.7,0.42,1.22
2018-12-29,0.00,0.0,9.4,18.7,1.4,0.26,1.51
2018-12-30,0.00,5.0,19.1,33.2,10.9,0.65,3.49
2018-12-31,0.20,7.0,21.7,36.5,19.5,0.14,3.48
2019-01-01,0.13,-12.2,-2.5,7.3,-4.1,0.17,0.55
2019-01-02,0.00,-9.9,3.5,16.9,-3.8,0.23,1.64
2019-01-03,0.00,10.1,20.5,30.9,8.2,0.84,3.28
2019-01-04,0.00,21.3,31.8,42.4,19.1,1.45,5.14
2019-01-05,0.00,25.2,36.5,47.8,21.8,1.11,7.01
2019-01-06,0.00,26.1,36.7,47.3,21.9,1.07,7.19
2019-01-07,0.00,25.3,35.9,46.5,24.0,0.99,5.82
2019-01-08,0.00,17.2,30.5,43.7,15.1,0.99,5.82
2019-01-09,0.00,11.8,23.6,35.3,6.7,0.62,4.97
2019-01-10,0.00,16.2,30.1,44.0,18.5,0.83,5.84
2019-01-11,0.00,27.9,38.5,49.0,24.7,0.55,7.41
2019-01-12,0.00,19.5,29.7,39.9,26.2,0.16,2.89
2019-01-13,0.00,13.2,27.3,41.4,18.9,0.18,4.52
2019-01-14,0.00,13.4,27.5,41.6,11.3,0.62,6.16
2019-01-15,0.00,17.0,30.9,44.8,10.9,1.24,7.43
2019-01-16,0.00,20.0,32.1,44.3,16.2,0.64,6.89
2019-01-17,0.00,20.9,29.3,37.7,20.5,0.54,3.72
2019-01-18,0.00,20.9,33.4,45.9,23.7,0.23,6.01
2019-01-19,0.00,16.4,23.1,29.7,19.7,0.09,1.58
2019-01-20,0.00,18.7,29.5,40.3,21.0,0.57,4.84
2019-01-21,0.00,30.1,36.2,42.4,26.6,0.80,4.55
2019-01-22,0.23,16.9,28.9,41.0,19.9,0.24,4.24
2019-01-23,0.00,12.1,19.6,27.1,11.7,0.35,2.13
2019-01-24,0.00,8.4,20.2,31.9,15.4,0.26,2.88
2019-01-25,0.00,5.0,14.2,23.4,7.7,0.31,1.71
2019-01-26,0.00,18.0,25.7,33.4,15.9,0.63,3.50
2019-01-27,0.02,23.5,30.9,38.3,22.6,0.93,3.38
2019-01-28,0.00,18.1,31.6,45.1,22.6,0.40,5.63
2019-01-29,0.00,11.2,17.1,22.9,6.8,0.59,2.30
2019-01-30,0.00,1.0,10.4,19.8,2.1,0.30,1.88
2019-01-31,0.00,5.4,22.2,39.0,8.3,0.57,5.91
2019-02-01,0.00,21.7,33.1,44.4,17.6,1.20,6.46
2019-02-02,0.00,28.4,40.2,52.1,20.7,1.79,8.71
2019-02-03,0.00,33.0,42.3,51.6,25.5,1.76,8.36
2019-02-04,0.00,2.5,21.4,40.3,13.8,0.18,3.33
2019-02-05,0.00,1.5,7.1,12.7,2.8,0.26,0.65
2019-02-06,0.06,-1.0,8.3,17.7,5.2,0.24,0.94
2019-02-07,0.05,-13.4,-6.5,0.4,-10.6,0.20,0.47
2019-02-08,0.00,-15.9,-5.1,5.6,-12.7,0.21,0.93
2019-02-09,0.00,-6.5,8.8,24.0,2.6,0.22,2.35
2019-02-10,0.00,-1.9,3.9,9.7,-2.5,0.24,0.74
2019-02-11,0.00,-2.5,8.5,19.5,4.2,0.27,1.13
2019-02-12,0.00,7.0,17.8,28.7,6.7,0.30,3.10
2019-02-13,0.00,12.2,25.3,38.3,11.6,0.83,5.10
2019-02-14,0.00,14.5,29.8,45.1,19.3,0.54,6.66
2019-02-15,0.03,11.8,20.1,28.4,12.4,0.32,2.22
2019-02-16,0.00,12.3,21.3,30.3,15.3,0.19,1.91
2019-02-17,0.00,2.9,17.3,31.7,12.1,0.23,2.25
2019-02-18,0.00,-8.7,-0.3,8.0,-5.4,0.24,0.89
2019-02-19,0.00,-7.8,2.5,12.7,-3.4,0.24,1.24
2019-02-20,0.00,-0.3,9.5,19.3,3.7,0.23,1.44
2019-02-21,0.00,-0.7,13.4,27.5,1.8,0.26,3.31
2019-02-22,0.02,0.2,11.2,22.3,7.6,0.21,1.73
2019-02-23,0.00,1.6,10.6,19.6,8.0,0.17,1.08
2019-02-24,0.00,3.3,17.6,32.0,5.2,0.29,4.01
2019-02-25,0.00,1.0,10.4,19.9,2.6,0.29,1.80
2019-02-26,0.00,-2.3,3.2,8.6,-2.1,0.26,0.63
2019-02-27,0.00,-2.3,10.7,23.6,0.8,0.25,2.82
2019-02-28,0.00,1.2,11.4,21.6,6.1,0.31,1.92
2019-03-01,0.00,10.7,22.9,35.0,17.7,0.26,3.23
2019-03-02,0.02,1.9,17.3,32.7,11.7,0.00,3.82
2019-03-03,0.00,-10.4,-2.7,5.0,-9.7,0.23,0.65
2019-03-04,0.00,-14.5,-6.3,2.0,-15.4,0.21,0.76
2019-03-05,0.00,-13.0,1.4,15.7,-9.5,0.30,1.87
2019-03-06,0.00,3.7,16.6,29.4,1.9,0.69,3.58
2019-03-07,0.16,8.4,16.1,23.7,12.2,0.20,1.60
2019-03-08,0.00,7.9,17.7,27.4,17.6,0.16,0.62
2019-03-09,0.01,14.8,24.8,34.8,24.2,0.09,1.72
2019-03-10,0.00,6.5,18.6,30.7,14.3,0.22,2.64
2019-03-11,0.00,8.7,23.3,37.9,14.3,0.23,4.24
2019-03-12,0.00,14.8,30.5,46.2,23.6,0.54,5.57
2019-03-13,0.10,27.9,40.6,53.3,24.2,0.51,9.96
2019-03-14,0.40,21.3,25.9,30.5,22.2,0.11,1.39
2019-03-15,0.00,11.0,20.4,29.8,14.7,0.29,2.38
2019-03-16,0.00,11.4,24.0,36.6,14.8,0.45,3.94
2019-03-17,0.00,17.0,29.4,41.7,17.9,0.58,5.34
2019-03-18,0.00,19.9,31.3,42.7,22.2,0.24,5.21
2019-03-19,0.00,22.7,33.6,44.4,23.7,0.38,5.17
2019-03-20,0.00,22.2,31.7,41.2,20.3,0.49,4.94
2019-03-21,0.00,23.5,38.2,52.9,21.9,0.72,9.32
2019-03-22,0.00,25.7,42.2,58.8,26.0,0.64,12.26
2019-03-23,0.02,29.9,39.3,48.8,33.0,0.06,5.98
2019-03-24,0.04,33.2,38.9,44.6,34.3,0.18,3.34
2019-03-25,0.05,33.7,38.9,44.0,35.4,0.07,2.40
2019-03-26,0.00,28.0,39.0,49.9,31.1,0.07,5.92
2019-03-27,0.00,30.0,46.7,63.4,24.2,1.04,16.12
2019-03-28,0.00,30.5,46.7,63.0,27.9,0.35,14.90
2019-03-29,0.00,29.1,35.0,40.8,31.5,0.12,2.78
2019-03-30,0.21,24.5,29.5,34.5,28.8,0.00,1.25
2019-03-31,0.00,21.5,32.1,42.8,21.6,0.33,5.81
2019-04-01,0.00,23.9,38.9,53.9,23.8,0.48,10.08
2019-04-02,0.02,23.5,36.0,48.5,27.7,0.00,7.07
2019-04-03,0.08,26.7,38.2,49.7,28.8,0.07,7.59
2019-04-04,0.01,31.1,37.5,43.9,35.9,0.03,2.73
2019-04-05,0.00,32.2,48.3,64.4,32.3,0.01,15.35
2019-04-06,0.00,35.8,51.9,68.0,32.1,1.17,18.01
2019-04-07,0.00,33.1,50.7,68.3,31.6,0.47,18.52
2019-04-08,0.00,35.4,51.3,67.1,28.9,1.25,18.29
2019-04-09,0.00,34.9,48.7,62.6,33.7,0.72,12.78
2019-04-10,0.19,29.3,47.2,65.0,34.3,0.04,14.62
2019-04-11,0.20,17.8,24.1,30.3,20.3,0.10,0.85
2019-04-12,0.00,17.3,21.7,26.0,16.9,0.30,1.43
2019-04-13,0.00,15.2,24.9,34.5,17.2,0.29,3.32
2019-04-14,0.00,21.4,35.0,48.7,24.2,0.71,7.55
2019-04-15,0.00,31.7,45.3,58.9,32.1,0.18,11.41
2019-04-16,0.00,37.8,47.1,56.4,35.7,0.81,8.69
2019-04-17,0.04,37.7,51.2,64.6,39.2,0.44,13.60
2019-04-18,0.00,34.1,45.4,56.7,30.6,0.50,10.64
2019-04-19,0.00,30.7,44.2,57.6,25.8,0.84,12.19
2019-04-20,0.00,37.5,55.8,74.2,31.9,2.10,22.91
2019-04-21,0.00,44.1,60.8,77.5,35.1,1.59,26.91
2019-04-22,0.23,37.0,43.8,50.6,39.9,0.16,3.37
2019-04-23,0.00,31.8,42.5,53.3,34.2,0.15,7.20
2019-04-24,0.00,36.0,52.7,69.4,35.4,0.81,18.50
2019-04-25,0.14,36.1,53.2,70.3,39.4,0.14,17.56
2019-04-26,0.00,34.2,47.4,60.5,33.4,0.44,12.27
2019-04-27,0.08,34.1,49.4,64.7,37.2,0.17,12.91
2019-04-28,0.00,34.8,47.8,60.8,30.6,0.73,13.33
2019-04-29,0.00,23.0,35.7,48.5,22.8,0.87,6.86
2019-04-30,0.15,24.4,31.1,37.8,21.3,0.19,4.26
2019-05-01,0.14,23.8,29.2,34.6,27.2,0.02,1.68
2019-05-02,0.17,24.2,32.7,41.1,27.0,0.07,3.80
2019-05-03,0.00,31.0,44.5,58.1,25.8,0.70,12.89
2019-05-04,0.00,29.9,44.7,59.5,28.0,0.58,12.86
2019-05-05,0.00,32.6,50.7,68.8,29.8,0.67,19.51
2019-05-06,0.00,35.0,46.9,58.7,37.3,0.08,9.02
2019-05-07,0.00,34.6,38.9,43.1,36.9,0.03,1.39
2019-05-08,0.27,33.6,39.0,44.3,37.8,0.00,1.36
2019-05-09,0.05,30.6,34.9,39.2,32.7,0.02,1.63
2019-05-10,0.05,26.9,35.3,43.6,31.5,0.03,3.70
2019-05-11,0.00,32.8,45.3,57.8,31.7,0.36,11.57
2019-05-12,0.00,30.6,43.7,56.7,30.9,0.38,10.39
2019-05-13,0.00,37.5,54.4,71.2,34.5,1.71,19.48
2019-05-14,0.00,37.6,58.0,78.3,37.5,0.86,26.32
2019-05-15,0.00,44.0,61.6,79.2,41.2,1.57,26.42
2019-05-16,0.00,47.5,64.1,80.8,43.0,1.45,28.13
2019-05-17,0.02,46.8,59.1,71.3,48.5,0.15,14.64
2019-05-18,0.16,38.1,43.8,49.5,41.7,0.05,2.04
2019-05-19,0.25,29.7,35.3,40.9,32.4,0.11,1.44
2019-05-20,0.02,30.5,36.5,42.6,30.7,0.07,3.58
2019-05-21,0.23,30.2,34.4,38.6,32.6,0.02,1.18
2019-05-22,0.45,31.2,33.4,35.6,31.4,0.08,0.67
2019-05-23,0.09,30.4,36.9,43.5,33.6,0.06,2.57
2019-05-24,0.00,34.5,42.0,49.4,37.0,0.10,4.82
2019-05-25,0.00,33.3,48.1,63.0,35.7,0.17,13.00
2019-05-26,0.00,40.7,55.1,69.5,40.2,0.70,17.13
2019-05-27,0.21,47.8,59.9,72.0,48.4,0.37,16.65
2019-05-28,0.88,44.5,51.7,58.9,46.1,0.11,5.83
2019-05-29,0.59,40.4,44.2,47.9,40.4,0.18,2.72
2019-05-30,0.00,38.8,51.4,64.1,36.1,0.57,13.69
2019-05-31,0.00,43.2,57.6,72.0,39.5,1.86,18.83
2019-06-01,0.00,43.9,58.7,73.6,44.0,0.18,20.39
2019-06-02,0.00,46.4,59.9,73.3,48.1,0.61,16.84
2019-06-03,0.12,49.1,64.2,79.4,48.5,1.18,23.07
2019-06-04,0.00,48.6,65.0,81.3,45.8,1.57,27.53
2019-06-05,0.00,47.6,62.5,77.3,45.9,1.56,22.06
2019-06-06,0.15,47.8,64.2,80.5,47.8,1.19,25.60
2019-06-07,0.00,54.4,68.9,83.4,47.2,3.16,29.19
2019-06-08,0.05,46.3,65.6,84.8,48.2,0.46,30.32
2019-06-09,0.03,35.1,48.8,62.6,38.2,0.71,10.52
2019-06-10,0.00,33.3,48.3,63.3,29.4,0.87,15.12
2019-06-11,0.00,40.7,55.5,70.4,33.4,1.76,20.36
2019-06-12,0.00,42.4,54.1,65.7,42.5,0.75,12.37
2019-06-13,0.00,45.1,58.7,72.4,41.3,1.51,18.97
2019-06-14,0.16,50.0,64.4,78.8,48.3,2.03,22.59
2019-06-15,0.06,48.0,63.2,78.4,49.0,0.69,22.44
2019-06-16,0.12,49.9,62.2,74.4,47.9,0.79,18.96
2019-06-17,0.10,50.9,61.6,72.3,51.4,0.28,15.25
2019-06-18,0.27,50.8,60.2,69.5,51.8,0.14,12.20
2019-06-19,0.43,48.9,58.8,68.7,51.5,0.35,10.71
2019-06-20,0.07,43.3,60.2,77.1,46.6,0.40,21.97
2019-06-21,0.10,46.3,59.7,73.0,45.2,0.65,17.07
2019-06-22,0.00,44.1,53.5,62.9,37.8,0.90,13.13
2019-06-23,0.07,45.2,56.7,68.2,41.0,1.22,16.35
2019-06-24,0.19,45.8,56.7,67.6,43.5,1.01,14.21
2019-06-25,0.00,45.9,60.3,74.6,43.4,1.22,20.77
2019-06-26,0.03,48.7,64.1,79.6,46.2,0.80,25.07
2019-06-27,0.00,51.6,66.4,81.2,50.9,1.08,23.06
2019-06-28,0.00,52.9,69.7,86.6,51.6,1.08,33.15
2019-06-29,0.00,57.5,73.8,90.0,53.2,2.13,38.49
2019-06-30,0.00,58.3,73.0,87.7,54.8,0.33,33.98
2019-07-01,0.24,55.8,68.2,80.5,58.4,0.28,19.90
2019-07-02,0.34,50.9,64.3,77.7,55.2,0.27,17.22
2019-07-03,0.16,52.1,68.3,84.5,54.1,0.58,26.44
2019-07-04,0.27,55.5,68.5,81.4,57.0,0.49,19.57
2019-07-05,0.34,49.7,62.9,76.1,55.4,0.22,13.70
2019-07-06,0.02,47.7,62.9,78.0,52.5,0.09,20.02
2019-07-07,0.00,49.5,62.6,75.6,53.5,0.34,15.40
2019-07-08,0.00,56.0,70.3,84.6,53.0,2.26,27.03
2019-07-09,0.03,49.7,66.2,82.6,50.7,0.90,25.31
2019-07-10,0.11,43.1,59.5,75.9,45.4,0.48,20.64
2019-07-11,0.00,50.5,65.4,80.3,48.1,2.14,24.58
2019-07-12,0.00,58.4,76.0,93.6,50.4,3.62,45.31
2019-07-13,0.14,57.4,73.2,89.0,52.8,2.71,32.94
2019-07-14,0.05,60.6,74.5,88.4,55.0,3.00,32.62
2019-07-15,0.00,58.6,74.8,90.9,55.2,2.32,37.64
2019-07-16,1.31,51.8,68.8,85.7,54.2,0.77,28.31
2019-07-17,0.23,55.6,71.6,87.7,55.4,1.12,30.91
2019-07-18,0.13,54.6,69.4,84.2,54.1,0.60,27.15
2019-07-19,0.00,57.1,75.5,93.9,48.6,2.17,45.62
2019-07-20,0.00,58.7,73.7,88.8,52.7,2.36,34.40
2019-07-21,0.00,55.2,65.4,75.7,55.5,0.51,15.52
2019-07-22,0.00,55.6,67.0,78.4,55.5,1.04,18.15
2019-07-23,0.00,55.5,68.5,81.5,57.0,1.14,20.27
2019-07-24,0.00,57.6,73.1,88.5,55.1,1.94,32.84
2019-07-25,0.00,56.4,75.3,94.2,53.4,1.96,43.67
2019-07-26,0.00,55.6,72.2,88.8,50.0,2.16,35.63
2019-07-27,0.00,57.9,73.7,89.6,51.4,3.17,35.82
2019-07-28,0.03,56.5,68.7,80.8,56.8,0.89,20.30
2019-07-29,0.00,52.5,68.5,84.5,46.7,2.56,31.19
2019-07-30,0.06,55.2,70.7,86.2,51.8,1.81,30.90
2019-07-31,0.01,57.3,75.0,92.7,53.6,1.96,41.67
2019-08-01,0.23,60.4,75.7,91.1,54.5,2.74,36.59
2019-08-02,0.01,56.4,67.4,78.4,57.9,0.32,16.36
2019-08-03,0.00,56.7,71.9,87.2,56.0,0.72,32.29
2019-08-04,0.03,60.3,75.8,91.4,56.5,2.15,37.79
2019-08-05,0.27,58.5,73.9,89.2,55.9,1.20,34.55
2019-08-06,0.04,56.3,71.6,87.0,53.1,1.85,31.59
2019-08-07,0.00,56.7,74.9,93.1,48.3,3.48,44.60
2019-08-08,0.02,57.7,73.6,89.4,54.2,1.23,35.88
2019-08-09,0.21,58.2,72.5,86.8,56.3,0.78,31.92
2019-08-10,0.00,58.5,73.5,88.5,54.3,0.73,34.85
2019-08-11,0.37,58.7,74.0,89.3,54.4,1.05,37.35
2019-08-12,0.96,56.0,68.4,80.9,57.2,0.76,19.00
2019-08-13,0.00,50.9,65.7,80.5,47.0,1.21,26.83
2019-08-14,0.00,50.6,64.9,79.2,49.1,0.82,23.71
2019-08-15,0.00,53.0,67.3,81.5,53.5,0.51,24.72
2019-08-16,0.08,53.9,67.1,80.3,52.4,0.79,24.18
2019-08-17,0.00,52.9,67.1,81.2,49.8,1.46,26.06
2019-08-18,0.00,50.0,66.7,83.3,48.1,0.54,30.78
2019-08-19,0.00,50.2,67.3,84.3,47.6,0.83,30.84
2019-08-20,0.00,53.1,74.1,95.1,41.6,2.27,50.68
2019-08-21,0.02,56.2,71.8,87.3,50.9,2.17,33.55
2019-08-22,0.00,55.0,68.1,81.2,54.4,1.44,20.91
2019-08-23,0.02,57.0,71.9,86.9,53.4,1.10,30.47
2019-08-24,0.21,51.7,66.0,80.3,54.4,0.56,20.37
2019-08-25,0.00,50.6,67.1,83.5,49.0,1.18,29.81
2019-08-26,0.05,50.6,68.8,87.0,47.4,1.14,34.93
2019-08-27,0.00,42.0,56.4,70.7,40.4,0.81,17.88
2019-08-28,0.00,40.8,56.4,72.1,36.1,1.45,20.03
2019-08-29,0.00,45.6,66.9,88.3,36.8,3.19,41.04
2019-08-30,0.00,51.4,65.9,80.5,42.7,3.57,26.64
2019-08-31,0.11,51.8,65.9,80.1,50.4,0.55,23.46
2019-09-01,0.00,52.4,68.0,83.6,52.8,0.47,27.69
2019-09-02,0.00,53.7,71.1,88.5,55.0,0.20,34.60
2019-09-03,0.00,52.5,74.1,95.7,46.5,0.19,53.18
2019-09-04,0.00,52.8,67.5,82.1,46.5,3.36,27.14
2019-09-05,0.00,54.0,74.1,94.3,47.3,4.20,47.35
2019-09-06,0.00,55.2,72.4,89.6,45.0,4.25,39.06
2019-09-07,0.50,52.8,68.4,84.0,51.8,0.11,28.67
2019-09-08,0.00,45.1,60.7,76.2,46.0,1.00,20.28
2019-09-09,0.00,45.9,57.6,69.4,47.9,0.38,13.66
2019-09-10,0.00,43.7,60.8,77.9,43.0,0.33,25.32
2019-09-11,0.04,47.2,60.3,73.4,49.8,0.10,16.31
2019-09-12,0.37,46.3,54.8,63.3,48.4,0.22,7.00
2019-09-13,0.00,40.7,52.3,63.8,39.6,0.65,12.65
2019-09-14,0.00,40.4,58.7,77.1,36.2,1.49,25.57
2019-09-15,0.00,46.1,64.3,82.5,36.1,4.08,31.56
2019-09-16,0.00,49.7,69.9,90.2,33.8,6.53,43.99
2019-09-17,0.00,52.7,71.7,90.6,37.4,6.72,43.64
2019-09-18,0.00,38.8,61.5,84.2,37.7,1.37,31.95
2019-09-19,0.00,43.4,60.5,77.5,34.6,3.11,26.37
2019-09-20,0.04,50.1,68.5,86.8,44.4,2.74,36.68
2019-09-21,0.07,42.9,59.5,76.1,46.5,0.77,19.21
2019-09-22,0.00,39.1,51.2,63.2,37.0,0.45,12.72
2019-09-23,0.00,35.9,52.5,69.1,33.7,0.47,18.93
2019-09-24,0.00,40.8,60.8,80.7,31.7,3.41,30.93
2019-09-25,0.00,46.4,61.7,77.1,37.1,3.14,25.15
