Transect,Point,Easting,Northing,Veg_date,pt_year,Year,direction,Low_cm,High_cm,vor_reading_pct
E23,E23.6,497806,4816574,2015-08-07,E23.6_2015,2015,20.0,2.5,12.571428571428571,1.0
E23,E23.6,497806,4816574,2016-08-02,E23.6_2016,2016,20.0,0.9285714285714286,5.0,1.0
E23,E23.6,497806,4816574,2017-07-19,E23.6_2017,2017,20.0,2.0714285714285716,7.5,1.0
E23,E23.6,497806,4816574,2018-07-01,E23.6_2018,2018,,9.214285714285714,42.785714285714285,1.0
E23,E23.6,497806,4816574,2019-06-17,E23.6_2019,2019,20.0,14.857142857142858,45.0,1.0
E23,E23.7,498041,4816489,2015-08-07,E23.7_2015,2015,200.0,1.4285714285714286,8.571428571428571,1.0
E23,E23.7,498041,4816489,2016-08-02,E23.7_2016,2016,200.0,0.0,3.357142857142857,1.0
E23,E23.7,498041,4816489,2017-07-19,E23.7_2017,2017,200.0,0.5714285714285714,5.785714285714286,1.0
E23,E23.7,498041,4816489,2018-07-01,E23.7_2018,2018,,2.2142857142857144,8.214285714285714,1.0
E23,E23.7,498041,4816489,2019-06-17,E23.7_2019,2019,200.0,2.2857142857142856,16.357142857142858,1.0
E23,E23.8,498276,4816404,2015-08-07,E23.8_2015,2015,20.0,3.857142857142857,11.214285714285714,1.0
E23,E23.8,498276,4816404,2016-08-02,E23.8_2016,2016,20.0,0.07142857142857142,4.071428571428571,1.0
E23,E23.8,498276,4816404,2017-07-19,E23.8_2017,2017,20.0,1.1428571428571428,8.714285714285714,1.0
E23,E23.8,498276,4816404,2018-07-01,E23.8_2018,2018,,5.071428571428571,19.285714285714285,1.0
E23,E23.8,498276,4816404,2019-06-17,E23.8_2019,2019,20.0,3.142857142857143,28.642857142857142,1.0
E24,E24.1,493175,4818597,2015-07-25,E24.1_2015,2015,30.0,3.642857142857143,30.357142857142858,1.0
E24,E24.1,493175,4818597,2016-08-04,E24.1_2016,2016,30.0,1.9285714285714286,11.571428571428571,1.0
E24,E24.1,493175,4818597,2017-07-09,E24.1_2017,2017,30.0,3.2857142857142856,25.0,1.0
E24,E24.1,493175,4818597,2018-07-01,E24.1_2018,2018,,6.571428571428571,26.571428571428573,1.0
E24,E24.1,493175,4818597,2019-06-12,E24.1_2019,2019,30.0,3.857142857142857,20.785714285714285,1.0
E24,E24.2,493362,4818431,2015-07-25,E24.2_2015,2015,210.0,3.5833333333333335,29.25,1.0
E24,E24.2,493362,4818431,2016-08-04,E24.2_2016,2016,,0.9166666666666666,11.25,0.8571428571428571
E24,E24.2,493362,4818431,2017-07-09,E24.2_2017,2017,210.0,1.5384615384615385,10.923076923076923,0.8571428571428571
E24,E24.2,493362,4818431,2018-07-01,E24.2_2018,2018,,7.923076923076923,25.153846153846153,0.9285714285714286
E24,E24.2,493362,4818431,2019-06-12,E24.2_2019,2019,210.0,4.909090909090909,17.636363636363637,0.9285714285714286
E24,E24.3,493549,4818265,2015-07-25,E24.3_2015,2015,30.0,6.818181818181818,29.90909090909091,0.7857142857142857
E24,E24.3,493549,4818265,2016-08-04,E24.3_2016,2016,30.0,3.0,15.875,0.7857142857142857
E24,E24.3,493549,4818265,2017-07-09,E24.3_2017,2017,30.0,6.375,19.625,0.5714285714285714
E24,E24.3,493549,4818265,2018-07-01,E24.3_2018,2018,,9.25,25.625,0.5714285714285714
E24,E24.3,493549,4818265,2019-06-12,E24.3_2019,2019,30.0,9.75,34.25,0.5714285714285714
E24,E24.4,493736,4818100,2015-07-24,E24.4_2015,2015,210.0,8.642857142857142,30.642857142857142,0.5714285714285714
E24,E24.4,493736,4818100,2016-08-04,E24.4_2016,2016,210.0,1.5384615384615385,10.923076923076923,1.0
E24,E24.4,493736,4818100,2017-07-09,E24.4_2017,2017,210.0,0.0,0.0,0.9285714285714286
E24,E24.4,493736,4818100,2018-07-01,E24.4_2018,2018,,17.071428571428573,37.42857142857143,1.0
E24,E24.4,493736,4818100,2019-06-12,E24.4_2019,2019,210.0,9.428571428571429,36.57142857142857,1.0
E24,E24.5,493923,4817934,2015-07-25,E24.5_2015,2015,30.0,4.642857142857143,12.428571428571429,1.0
E24,E24.5,493923,4817934,2016-08-04,E24.5_2016,2016,30.0,0.42857142857142855,1.7142857142857142,1.0
E24,E24.5,493923,4817934,2017-07-09,E24.5_2017,2017,30.0,1.5,5.214285714285714,1.0
E24,E24.5,493923,4817934,2018-07-01,E24.5_2018,2018,,10.714285714285714,32.57142857142857,1.0
E24,E24.5,493923,4817934,2019-06-12,E24.5_2019,2019,30.0,5.0,19.0,1.0
E24,E24.6,494110,4817768,2015-07-02,E24.6_2015,2015,210.0,4.0,7.714285714285714,1.0
E24,E24.6,494110,4817768,2016-08-04,E24.6_2016,2016,210.0,0.35714285714285715,1.0714285714285714,1.0
E24,E24.6,494110,4817768,2017-07-09,E24.6_2017,2017,210.0,1.6428571428571428,3.9285714285714284,1.0
E24,E24.6,494110,4817768,2018-07-01,E24.6_2018,2018,,5.357142857142857,10.714285714285714,1.0
E24,E24.6,494110,4817768,2019-06-12,E24.6_2019,2019,30.0,2.7142857142857144,9.5,1.0
E26,E26.1,499714,4813866,2015-08-08,E26.1_2015,2015,300.0,3.2,23.4,1.0
E26,E26.1,499714,4813866,2018-07-01,E26.1_2018,2018,,5.0,31.23076923076923,0.7142857142857143
E26,E26.1,499714,4813866,2019-07-30,E26.1_2019,2019,,12.5,38.5,0.9285714285714286
E26,E26.2,499571,4813661,2015-08-08,E26.2_2015,2015,120.0,2.5714285714285716,11.214285714285714,1.0
E26,E26.2,499571,4813661,2016-08-02,E26.2_2016,2016,120.0,0.4166666666666667,5.166666666666667,1.0
E26,E26.2,499571,4813661,2017-07-18,E26.2_2017,2017,120.0,0.23076923076923078,3.769230769230769,0.8571428571428571
E26,E26.2,499571,4813661,2018-07-01,E26.2_2018,2018,,1.1428571428571428,12.285714285714286,0.9285714285714286
E26,E26.2,499571,4813661,2019-07-30,E26.2_2019,2019,,5.142857142857143,20.071428571428573,1.0
E26,E26.3,499428,4813456,2015-08-08,E26.3_2015,2015,300.0,1.1818181818181819,11.454545454545455,1.0
E26,E26.3,499428,4813456,2016-08-02,E26.3_2016,2016,300.0,0.07142857142857142,6.642857142857143,0.7857142857142857
E26,E26.3,499428,4813456,2017-07-18,E26.3_2017,2017,300.0,0.42857142857142855,5.785714285714286,1.0
E26,E26.3,499428,4813456,2018-07-01,E26.3_2018,2018,,1.2142857142857142,15.428571428571429,1.0
E26,E26.3,499428,4813456,2019-07-30,E26.3_2019,2019,,3.9285714285714284,24.642857142857142,1.0
E26,E26.4,499284,4813252,2015-08-08,E26.4_2015,2015,120.0,0.0,12.785714285714286,1.0
E26,E26.4,499284,4813252,2016-08-02,E26.4_2016,2016,120.0,0.7142857142857143,3.9285714285714284,1.0
E26,E26.4,499284,4813252,2017-07-18,E26.4_2017,2017,120.0,0.14285714285714285,4.214285714285714,1.0
E26,E26.4,499284,4813252,2019-07-22,E26.4_2019,2019,,1.9230769230769231,12.307692307692308,1.0
E26,E26.5,499141,4813047,2015-08-08,E26.5_2015,2015,300.0,1.4285714285714286,27.357142857142858,0.9285714285714286
E26,E26.5,499141,4813047,2016-08-02,E26.5_2016,2016,300.0,0.5714285714285714,8.214285714285714,1.0
E26,E26.5,499141,4813047,2017-07-18,E26.5_2017,2017,300.0,0.2857142857142857,6.857142857142857,1.0
E26,E26.5,499141,4813047,2019-07-30,E26.5_2019,2019,,1.1428571428571428,13.0,1.0
E26,E26.6,498998,4812842,2015-08-08,E26.6_2015,2015,120.0,7.416666666666667,24.916666666666668,1.0
E26,E26.6,498998,4812842,2016-08-02,E26.6_2016,2016,120.0,2.8461538461538463,8.76923076923077,0.8571428571428571
E26,E26.6,498998,4812842,2017-07-18,E26.6_2017,2017,120.0,0.5833333333333334,5.083333333333333,0.9285714285714286
E26,E26.6,498998,4812842,2019-07-30,E26.6_2019,2019,,6.857142857142857,28.785714285714285,0.8571428571428571
E27,E27.1,498722,4814236,2015-08-10,E27.1_2015,2015,130.0,6.0,17.8,1.0
E27,E27.1,498722,4814236,2017-07-18,E27.1_2017,2017,140.0,2.4,9.4,0.6428571428571429
E27,E27.2,498561,4814044,2016-07-11,E27.2_2016,2016,320.0,0.7272727272727273,5.090909090909091,0.7142857142857143
E27,E27.2,498561,4814044,2017-07-18,E27.2_2017,2017,320.0,0.6666666666666666,6.416666666666667,0.7857142857142857
E27,E27.3,498400,4813852,2015-08-10,E27.3_2015,2015,130.0,2.1,14.0,0.8571428571428571
E27,E27.3,498400,4813852,2016-07-11,E27.3_2016,2016,130.0,1.0,6.846153846153846,0.7142857142857143
E27,E27.3,498400,4813852,2017-07-18,E27.3_2017,2017,140.0,0.6428571428571429,5.285714285714286,0.9285714285714286
E27,E27.4,498240,4813661,2015-08-10,E27.4_2015,2015,320.0,9.076923076923077,39.53846153846154,1.0
E27,E27.4,498240,4813661,2016-07-11,E27.4_2016,2016,320.0,1.8,14.1,0.9285714285714286
E27,E27.4,498240,4813661,2017-07-18,E27.4_2017,2017,320.0,1.3846153846153846,10.846153846153847,0.7142857142857143
E27,E27.5,498079,4813469,2015-08-10,E27.5_2015,2015,130.0,5.666666666666667,32.0,0.9285714285714286
E27,E27.5,498079,4813469,2016-07-11,E27.5_2016,2016,130.0,3.6363636363636362,15.090909090909092,0.6428571428571429
E27,E27.5,498079,4813469,2017-07-18,E27.5_2017,2017,140.0,2.3,12.1,0.7857142857142857
E27,E27.6,497918,4813278,2015-08-10,E27.6_2015,2015,320.0,6.461538461538462,40.61538461538461,0.7142857142857143
E27,E27.6,497918,4813278,2016-07-11,E27.6_2016,2016,320.0,1.8461538461538463,9.0,0.9285714285714286
E27,E27.6,497918,4813278,2017-07-18,E27.6_2017,2017,320.0,1.25,10.916666666666666,0.9285714285714286
E28,E28.1,496565,4814981,2015-08-10,E28.1_2015,2015,195.0,1.3076923076923077,7.153846153846154,0.8571428571428571
E28,E28.1,496565,4814981,2016-07-11,E28.1_2016,2016,195.0,0.6923076923076923,5.538461538461538,0.9285714285714286
E28,E28.1,496565,4814981,2017-07-18,E28.1_2017,2017,195.0,1.1818181818181819,5.0,0.9285714285714286
E28,E28.1,496565,4814981,2018-07-01,E28.1_2018,2018,,1.7692307692307692,11.307692307692308,0.7857142857142857
E28,E28.1,496565,4814981,2019-06-12,E28.1_2019,2019,195.0,2.090909090909091,30.09090909090909,0.9285714285714286
E28,E28.2,496808,4814922,2015-08-10,E28.2_2015,2015,15.0,1.7857142857142858,13.928571428571429,0.7857142857142857
E28,E28.2,496808,4814922,2016-07-11,E28.2_2016,2016,15.0,0.42857142857142855,4.928571428571429,1.0
E28,E28.2,496808,4814922,2017-07-18,E28.2_2017,2017,15.0,1.2857142857142858,9.142857142857142,1.0
E28,E28.2,496808,4814922,2018-07-01,E28.2_2018,2018,,4.285714285714286,19.428571428571427,1.0
E28,E28.2,496808,4814922,2019-06-12,E28.2_2019,2019,15.0,6.642857142857143,24.357142857142858,1.0
E28,E28.3,497051,4814863,2015-08-10,E28.3_2015,2015,195.0,7.285714285714286,22.357142857142858,1.0
E28,E28.3,497051,4814863,2016-07-11,E28.3_2016,2016,195.0,2.142857142857143,12.428571428571429,1.0
E28,E28.3,497051,4814863,2017-07-18,E28.3_2017,2017,195.0,7.357142857142857,17.857142857142858,1.0
E28,E28.3,497051,4814863,2018-07-01,E28.3_2018,2018,,13.857142857142858,28.285714285714285,1.0
E28,E28.3,497051,4814863,2019-06-12,E28.3_2019,2019,195.0,8.0,29.285714285714285,1.0
E28,E28.4,497294,4814805,2015-08-10,E28.4_2015,2015,15.0,2.3846153846153846,21.846153846153847,1.0
E28,E28.4,497294,4814805,2016-07-11,E28.4_2016,2016,15.0,2.8333333333333335,11.416666666666666,0.9285714285714286
E28,E28.4,497294,4814805,2017-07-18,E28.4_2017,2017,15.0,2.0833333333333335,10.25,0.8571428571428571
E28,E28.4,497294,4814805,2018-07-01,E28.4_2018,2018,,2.0714285714285716,9.071428571428571,0.8571428571428571
E28,E28.4,497294,4814805,2019-06-12,E28.4_2019,2019,15.0,1.9230769230769231,17.923076923076923,1.0
E28,E28.5,497537,4814746,2015-08-10,E28.5_2015,2015,195.0,8.583333333333334,34.916666666666664,0.9285714285714286
E28,E28.5,497537,4814746,2016-07-11,E28.5_2016,2016,195.0,2.8333333333333335,15.5,0.8571428571428571
E28,E28.5,497537,4814746,2017-07-18,E28.5_2017,2017,195.0,3.111111111111111,19.11111111111111,0.8571428571428571
E28,E28.5,497537,4814746,2018-07-01,E28.5_2018,2018,,10.076923076923077,36.84615384615385,0.6428571428571429
E28,E28.5,497537,4814746,2019-06-12,E28.5_2019,2019,195.0,9.384615384615385,34.46153846153846,0.9285714285714286
E28,E28.6,497780,4814687,2015-08-10,E28.6_2015,2015,15.0,3.142857142857143,22.785714285714285,0.9285714285714286
E28,E28.6,497780,4814687,2016-07-11,E28.6_2016,2016,15.0,2.0,10.285714285714286,1.0
E28,E28.6,497780,4814687,2017-07-18,E28.6_2017,2017,15.0,0.7142857142857143,7.142857142857143,1.0
E28,E28.6,497780,4814687,2018-07-01,E28.6_2018,2018,,5.071428571428571,24.285714285714285,1.0
E28,E28.6,497780,4814687,2019-06-12,E28.6_2019,2019,15.0,3.0714285714285716,23.571428571428573,1.0
E28,E28.7,498023,4814628,2015-08-10,E28.7_2015,2015,195.0,2.923076923076923,20.615384615384617,1.0
E28,E28.7,498023,4814628,2016-07-11,E28.7_2016,2016,195.0,1.75,10.833333333333334,0.9285714285714286
E28,E28.7,498023,4814628,2017-07-18,E28.7_2017,2017,195.0,1.0,6.285714285714286,0.8571428571428571
E3,E3.1,498039,4831824,2015-08-18,E3.1_2015,2015,110.0,2.142857142857143,8.285714285714286,1.0
E3,E3.1,498039,4831824,2016-08-01,E3.1_2016,2016,110.0,0.2857142857142857,1.1428571428571428,1.0
E3,E3.1,498039,4831824,2017-07-15,E3.1_2017,2017,110.0,1.7142857142857142,4.0,1.0
E3,E3.2,497959,4831587,2015-08-18,E3.2_2015,2015,290.0,4.0,24.076923076923077,1.0
E3,E3.2,497959,4831587,2016-08-01,E3.2_2016,2016,290.0,2.0833333333333335,8.833333333333334,0.9285714285714286
E3,E3.2,497959,4831587,2017-07-15,E3.2_2017,2017,290.0,1.3846153846153846,13.076923076923077,0.8571428571428571
E3,E3.3,497879,4831350,2015-08-18,E3.3_2015,2015,110.0,7.416666666666667,32.5,0.9285714285714286
E3,E3.3,497879,4831350,2016-08-01,E3.3_2016,2016,110.0,3.5714285714285716,21.214285714285715,0.8571428571428571
E3,E3.3,497879,4831350,2017-07-15,E3.3_2017,2017,110.0,2.6923076923076925,17.23076923076923,1.0
E3,E3.4,497799,4831113,2015-08-18,E3.4_2015,2015,290.0,3.230769230769231,28.076923076923077,0.9285714285714286
E3,E3.4,497799,4831113,2016-08-01,E3.4_2016,2016,290.0,3.8461538461538463,25.153846153846153,0.9285714285714286
E3,E3.4,497799,4831113,2017-07-15,E3.4_2017,2017,290.0,2.2857142857142856,19.214285714285715,0.9285714285714286
E3,E3.5,497719,4830876,2015-08-18,E3.5_2015,2015,110.0,0.42857142857142855,12.0,1.0
E3,E3.5,497719,4830876,2016-08-01,E3.5_2016,2016,110.0,3.5384615384615383,17.153846153846153,1.0
E3,E3.5,497719,4830876,2017-07-15,E3.5_2017,2017,110.0,5.071428571428571,15.214285714285714,0.9285714285714286
E30,E30.1,492149,4815905,2015-08-14,E30.1_2015,2015,5.0,4.2727272727272725,19.363636363636363,1.0
E30,E30.1,492149,4815905,2016-08-11,E30.1_2016,2016,5.0,0.7142857142857143,6.285714285714286,0.7857142857142857
E30,E30.1,492149,4815905,2017-07-09,E30.1_2017,2017,5.0,1.2307692307692308,5.538461538461538,1.0
E30,E30.1,492149,4815905,2018-07-01,E30.1_2018,2018,,4.461538461538462,40.30769230769231,0.9285714285714286
E30,E30.2,492398,4815891,2015-08-14,E30.2_2015,2015,185.0,12.785714285714286,52.142857142857146,0.9285714285714286
E30,E30.2,492398,4815891,2016-08-11,E30.2_2016,2016,185.0,8.214285714285714,28.357142857142858,1.0
E30,E30.2,492398,4815891,2017-07-09,E30.2_2017,2017,185.0,15.0,26.545454545454547,1.0
E30,E30.2,492398,4815891,2018-07-01,E30.2_2018,2018,,15.142857142857142,47.42857142857143,0.7857142857142857
E30,E30.3,492648,4815878,2015-08-14,E30.3_2015,2015,5.0,3.230769230769231,15.0,1.0
E30,E30.3,492648,4815878,2016-08-11,E30.3_2016,2016,5.0,0.35714285714285715,1.4285714285714286,0.9285714285714286
E30,E30.3,492648,4815878,2017-07-09,E30.3_2017,2017,5.0,3.0,6.571428571428571,1.0
E30,E30.3,492648,4815878,2018-07-01,E30.3_2018,2018,,8.071428571428571,27.428571428571427,1.0
E30,E30.4,492898,4815865,2015-08-14,E30.4_2015,2015,185.0,2.0833333333333335,17.0,1.0
E30,E30.4,492898,4815865,2016-08-11,E30.4_2016,2016,185.0,1.3076923076923077,10.0,0.8571428571428571
E30,E30.4,492898,4815865,2017-07-09,E30.4_2017,2017,185.0,1.2307692307692308,13.461538461538462,0.9285714285714286
E30,E30.4,492898,4815865,2018-07-01,E30.4_2018,2018,,1.4166666666666667,26.166666666666668,0.9285714285714286
E30,E30.5,493147,4815851,2015-08-14,E30.5_2015,2015,5.0,2.5384615384615383,20.615384615384617,0.8571428571428571
E30,E30.5,493147,4815851,2016-08-11,E30.5_2016,2016,5.0,2.769230769230769,15.153846153846153,0.9285714285714286
E30,E30.5,493147,4815851,2017-07-09,E30.5_2017,2017,5.0,0.5,8.571428571428571,0.9285714285714286
E30,E30.5,493147,4815851,2018-07-01,E30.5_2018,2018,,1.3571428571428572,17.5,1.0
E30,E30.6,493397,4815838,2015-08-14,E30.6_2015,2015,185.0,11.8,34.4,1.0
E30,E30.6,493397,4815838,2016-08-11,E30.6_2016,2016,185.0,2.6923076923076925,18.846153846153847,0.7142857142857143
E30,E30.6,493397,4815838,2017-07-09,E30.6_2017,2017,185.0,3.8461538461538463,14.615384615384615,0.9285714285714286
E30,E30.6,493397,4815838,2018-07-01,E30.6_2018,2018,,6.0,29.333333333333332,0.9285714285714286
E30,E30.7,493646,4815824,2015-08-14,E30.7_2015,2015,5.0,2.7777777777777777,18.555555555555557,0.8571428571428571
E30,E30.7,493646,4815824,2016-08-11,E30.7_2016,2016,5.0,2.3,12.5,0.6428571428571429
E30,E30.7,493646,4815824,2017-07-09,E30.7_2017,2017,5.0,0.15384615384615385,11.384615384615385,0.7142857142857143
E30,E30.7,493646,4815824,2018-07-01,E30.7_2018,2018,,1.8181818181818181,21.545454545454547,0.9285714285714286
E31,E31.1,497680,4812280,2015-08-15,E31.1_2015,2015,40.0,1.0,9.142857142857142,0.7857142857142857
E31,E31.1,497680,4812280,2016-08-03,E31.1_2016,2016,40.0,1.0,5.714285714285714,1.0
E31,E31.1,497680,4812280,2017-07-25,E31.1_2017,2017,220.0,5.2727272727272725,16.0,1.0
E31,E31.1,497680,4812280,2018-07-01,E31.1_2018,2018,,0.38461538461538464,10.692307692307692,0.7857142857142857
E31,E31.2,497871,4812118,2015-08-15,E31.2_2015,2015,220.0,11.916666666666666,39.333333333333336,0.9285714285714286
E31,E31.2,497871,4812118,2016-08-03,E31.2_2016,2016,220.0,1.4,8.8,0.8571428571428571
E31,E31.2,497871,4812118,2017-07-25,E31.2_2017,2017,220.0,9.166666666666666,50.833333333333336,0.7142857142857143
E31,E31.2,497871,4812118,2018-07-01,E31.2_2018,2018,,22.416666666666668,60.083333333333336,0.8571428571428571
E31,E31.2,497871,4812118,2019-06-18,E31.2_2019,2019,40.0,3.142857142857143,18.857142857142858,0.8571428571428571
E31,E31.3,498061,4811956,2015-08-15,E31.3_2015,2015,40.0,5.076923076923077,32.23076923076923,1.0
E31,E31.3,498061,4811956,2016-08-03,E31.3_2016,2016,40.0,1.5833333333333333,16.166666666666668,0.9285714285714286
E31,E31.3,498061,4811956,2017-07-25,E31.3_2017,2017,40.0,2.642857142857143,11.857142857142858,0.8571428571428571
E31,E31.3,498061,4811956,2018-07-01,E31.3_2018,2018,,4.428571428571429,28.928571428571427,1.0
E31,E31.3,498061,4811956,2019-06-18,E31.3_2019,2019,40.0,5.615384615384615,21.46153846153846,1.0
E31,E31.4,498252,4811794,2015-08-15,E31.4_2015,2015,220.0,13.0,38.214285714285715,0.9285714285714286
E31,E31.4,498252,4811794,2016-08-03,E31.4_2016,2016,220.0,1.0714285714285714,6.071428571428571,1.0
E31,E31.4,498252,4811794,2017-07-25,E31.4_2017,2017,220.0,2.2142857142857144,11.0,1.0
E31,E31.4,498252,4811794,2018-07-01,E31.4_2018,2018,,19.142857142857142,51.785714285714285,1.0
E31,E31.4,498252,4811794,2019-06-18,E31.4_2019,2019,40.0,3.642857142857143,14.214285714285714,1.0
E31,E31.5,498442,4811633,2015-08-15,E31.5_2015,2015,40.0,1.3333333333333333,6.666666666666667,1.0
E31,E31.5,498442,4811633,2016-08-03,E31.5_2016,2016,40.0,0.625,2.0,0.6428571428571429
E31,E31.5,498442,4811633,2017-07-25,E31.5_2017,2017,40.0,0.3076923076923077,2.769230769230769,0.5714285714285714
E31,E31.5,498442,4811633,2018-07-01,E31.5_2018,2018,,1.6923076923076923,18.923076923076923,0.9285714285714286
E31,E31.5,498442,4811633,2019-06-19,E31.5_2019,2019,,0.9166666666666666,9.083333333333334,0.9285714285714286
E31,E31.6,498633,4811471,2015-08-15,E31.6_2015,2015,220.0,2.9166666666666665,12.0,1.0
E31,E31.6,498633,4811471,2016-08-03,E31.6_2016,2016,220.0,0.09090909090909091,2.727272727272727,0.8571428571428571
E31,E31.6,498633,4811471,2017-07-25,E31.6_2017,2017,220.0,0.23076923076923078,3.6923076923076925,0.7857142857142857
E31,E31.6,498633,4811471,2018-07-01,E31.6_2018,2018,,5.357142857142857,29.428571428571427,0.9285714285714286
E31,E31.6,498633,4811471,2019-06-18,E31.6_2019,2019,,4.0,15.0,1.0
E31,E31.7,498824,4811309,2015-08-15,E31.7_2015,2015,40.0,2.3076923076923075,9.0,1.0
E31,E31.7,498824,4811309,2016-08-03,E31.7_2016,2016,40.0,0.9285714285714286,4.071428571428571,0.9285714285714286
E31,E31.7,498824,4811309,2017-07-25,E31.7_2017,2017,40.0,0.5714285714285714,6.142857142857143,1.0
E31,E31.7,498824,4811309,2018-07-01,E31.7_2018,2018,,5.214285714285714,23.714285714285715,1.0
E31,E31.7,498824,4811309,2019-06-18,E31.7_2019,2019,,4.785714285714286,12.571428571428571,1.0
E31,E31.8,499014,4811147,2015-08-15,E31.8_2015,2015,220.0,0.6666666666666666,6.75,1.0
E31,E31.8,499014,4811147,2016-08-03,E31.8_2016,2016,220.0,1.4545454545454546,5.0,0.8571428571428571
E31,E31.8,499014,4811147,2017-07-25,E31.8_2017,2017,220.0,0.2857142857142857,4.714285714285714,0.7857142857142857
E31,E31.8,499014,4811147,2018-07-01,E31.8_2018,2018,,7.0,28.071428571428573,1.0
E31,E31.8,499014,4811147,2019-06-19,E31.8_2019,2019,,10.071428571428571,24.285714285714285,1.0
E32,E32.1,497395,4810936,2015-07-21,E32.1_2015,2015,185.0,3.9285714285714284,31.5,1.0
E32,E32.1,497395,4810936,2016-08-03,E32.1_2016,2016,185.0,3.076923076923077,16.076923076923077,1.0
E32,E32.1,497395,4810936,2017-07-25,E32.1_2017,2017,185.0,3.357142857142857,24.857142857142858,0.9285714285714286
E32,E32.1,497395,4810936,2018-07-01,E32.1_2018,2018,,4.230769230769231,37.69230769230769,1.0
E32,E32.2,497644,4810929,2015-07-21,E32.2_2015,2015,5.0,2.357142857142857,20.142857142857142,0.9285714285714286
E32,E32.2,497644,4810929,2016-08-03,E32.2_2016,2016,5.0,0.9285714285714286,11.0,1.0
E32,E32.2,497644,4810929,2017-07-25,E32.2_2017,2017,5.0,0.23076923076923078,7.769230769230769,1.0
E32,E32.2,497644,4810929,2018-07-01,E32.2_2018,2018,,0.35714285714285715,19.428571428571427,0.9285714285714286
E32,E32.2,497644,4810929,2019-06-12,E32.2_2019,2019,5.0,0.5,16.642857142857142,1.0
E32,E32.3,497894,4810921,2015-07-20,E32.3_2015,2015,185.0,0.8571428571428571,18.928571428571427,1.0
E32,E32.3,497894,4810921,2016-08-03,E32.3_2016,2016,185.0,0.5,7.285714285714286,1.0
E32,E32.3,497894,4810921,2017-07-25,E32.3_2017,2017,185.0,0.2727272727272727,14.909090909090908,1.0
E32,E32.3,497894,4810921,2018-07-01,E32.3_2018,2018,,1.2727272727272727,18.363636363636363,0.7857142857142857
E32,E32.3,497894,4810921,2019-06-12,E32.3_2019,2019,185.0,1.5384615384615385,15.538461538461538,0.7857142857142857
E32,E32.4,498144,4810914,2015-07-20,E32.4_2015,2015,5.0,7.214285714285714,33.42857142857143,0.9285714285714286
E32,E32.4,498144,4810914,2016-08-03,E32.4_2016,2016,5.0,2.5384615384615383,13.692307692307692,1.0
E32,E32.4,498144,4810914,2017-07-25,E32.4_2017,2017,5.0,5.357142857142857,17.928571428571427,0.9285714285714286
E32,E32.4,498144,4810914,2018-07-01,E32.4_2018,2018,,6.785714285714286,48.357142857142854,1.0
E32,E32.4,498144,4810914,2019-06-12,E32.4_2019,2019,5.0,3.357142857142857,21.5,1.0
E32,E32.5,498394,4810906,2015-07-20,E32.5_2015,2015,185.0,2.8181818181818183,11.363636363636363,1.0
E32,E32.5,498394,4810906,2016-08-03,E32.5_2016,2016,185.0,0.6153846153846154,3.230769230769231,0.7857142857142857
E32,E32.5,498394,4810906,2017-07-25,E32.5_2017,2017,185.0,0.5,3.0833333333333335,0.9285714285714286
E32,E32.5,498394,4810906,2018-07-01,E32.5_2018,2018,,7.428571428571429,19.285714285714285,0.8571428571428571
E32,E32.5,498394,4810906,2019-06-12,E32.5_2019,2019,185.0,5.153846153846154,24.615384615384617,1.0
E32,E32.6,498644,4810899,2015-07-20,E32.6_2015,2015,5.0,2.0,8.083333333333334,0.9285714285714286
E32,E32.6,498644,4810899,2016-08-03,E32.6_2016,2016,5.0,1.0,5.615384615384615,0.8571428571428571
E32,E32.6,498644,4810899,2017-07-25,E32.6_2017,2017,5.0,0.7142857142857143,5.428571428571429,0.9285714285714286
E32,E32.6,498644,4810899,2018-07-01,E32.6_2018,2018,,5.142857142857143,24.642857142857142,1.0
E32,E32.6,498644,4810899,2019-06-12,E32.6_2019,2019,5.0,3.357142857142857,20.428571428571427,1.0
E32,E32.7,498894,4810891,2015-07-20,E32.7_2015,2015,185.0,2.3636363636363638,7.363636363636363,1.0
E32,E32.7,498894,4810891,2016-08-03,E32.7_2016,2016,185.0,0.6428571428571429,3.0714285714285716,0.7857142857142857
E32,E32.7,498894,4810891,2017-07-25,E32.7_2017,2017,185.0,0.35714285714285715,1.2142857142857142,1.0
E32,E32.7,498894,4810891,2018-07-01,E32.7_2018,2018,,5.0,16.5,1.0
E32,E32.7,498894,4810891,2019-06-12,E32.7_2019,2019,185.0,7.571428571428571,24.571428571428573,1.0
E32,E32.8,499144,4810884,2015-07-20,E32.8_2015,2015,5.0,1.9090909090909092,7.818181818181818,1.0
E32,E32.8,499144,4810884,2016-08-03,E32.8_2016,2016,5.0,0.0,2.0833333333333335,0.7857142857142857
E32,E32.8,499144,4810884,2017-07-25,E32.8_2017,2017,5.0,0.23076923076923078,5.153846153846154,0.8571428571428571
E32,E32.8,499144,4810884,2018-07-01,E32.8_2018,2018,,4.928571428571429,26.642857142857142,0.9285714285714286
E32,E32.8,499144,4810884,2019-06-12,E32.8_2019,2019,5.0,2.0,19.307692307692307,1.0
E33,E33.1,496707,4812286,2015-07-07,E33.1_2015,2015,160.0,2.5714285714285716,25.571428571428573,0.9285714285714286
